host_id_x,neighbourhood,latitude_x,longitude_x,room_type_x,price_x,number_of_reviews_x,reviews_per_month_x,availability_365_x,accommodates,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,review_scores_rating,instant_bookable
314434118.0,I Centro Storico,41.90629,12.48025,Private room,600.0,0.0,0.914,0.0,4.0,within an hour,100.0,33.0,0.0,3.5519999999999996,0.0
314434118.0,I Centro Storico,41.90705,12.48238,Private room,400.0,0.0,0.914,0.0,3.0,within an hour,100.0,33.0,0.0,3.5519999999999996,0.0
333785933.0,XV Cassia/Flaminia,41.94106,12.47073,Entire home/apt,140.0,2.0,0.08,316.0,4.0,within an hour,100.0,100.0,0.0,5.0,0.0
331998125.0,V Prenestino/Centocelle,41.88997,12.5683,Entire home/apt,45.0,0.0,1.162,45.0,4.0,a few days or more,0.0,0.0,0.0,4.8759999999999994,0.0
4279433.0,I Centro Storico,41.89019,12.49412,Entire home/apt,124.0,61.0,1.4,229.0,2.0,within an hour,100.0,99.0,1.0,4.61,1.0
49101071.0,I Centro Storico,41.90702,12.45326,Entire home/apt,176.0,79.0,1.81,197.0,7.0,within an hour,100.0,100.0,1.0,4.95,1.0
251055084.0,V Prenestino/Centocelle,41.87843,12.54043,Entire home/apt,85.0,25.0,1.98,246.0,2.0,within an hour,100.0,100.0,1.0,4.84,0.0
63336333.0,I Centro Storico,41.8896,12.4689,Entire home/apt,152.0,12.0,0.28,0.0,4.0,within an hour,100.0,100.0,0.0,4.67,1.0
314434118.0,I Centro Storico,41.90761,12.48078,Private room,200.0,1.0,0.48,0.0,2.0,within an hour,100.0,33.0,0.0,1.0,0.0
96122546.0,I Centro Storico,41.90033,12.47073,Entire home/apt,299.0,84.0,1.97,184.0,6.0,within an hour,98.0,100.0,0.0,4.58,0.0
271062056.0,II Parioli/Nomentano,41.90955,12.51581,Private room,45.0,0.0,2.37,0.0,4.0,within an hour,96.0,0.0,0.0,4.696,0.0
333996692.0,I Centro Storico,41.90237,12.49278,Entire home/apt,158.0,47.0,1.1,327.0,4.0,within an hour,100.0,99.0,0.0,4.68,1.0
281415886.0,I Centro Storico,41.88888,12.4718,Private room,105.0,2.0,0.14,22.0,2.0,within a few hours,67.0,100.0,0.0,4.0,1.0
13766340.0,I Centro Storico,41.88959,12.46873,Private room,133.0,156.0,3.59,301.0,2.0,within an hour,100.0,100.0,1.0,4.75,1.0
65351020.0,I Centro Storico,41.8937,12.49281,Entire home/apt,73.0,12.0,0.83,163.0,4.0,within an hour,100.0,100.0,1.0,4.83,1.0
6233483.0,IV Tiburtina,41.9106,12.54428,Entire home/apt,450.0,3.0,0.07,0.0,14.0,within an hour,100.0,100.0,1.0,5.0,1.0
3984474.0,VIII Appia Antica,41.858337,12.48337,Private room,60.0,6.0,0.39,0.0,2.0,within an hour,100.0,100.0,1.0,5.0,0.0
179003806.0,II Parioli/Nomentano,41.92862,12.52335,Entire home/apt,102.0,56.0,3.76,54.0,2.0,within a few hours,100.0,84.0,1.0,4.98,0.0
237997404.0,I Centro Storico,41.89711,12.48897,Entire home/apt,269.0,141.0,3.31,144.0,7.0,within an hour,100.0,100.0,0.0,4.86,1.0
32108080.0,XV Cassia/Flaminia,41.9446,12.44925,Entire home/apt,550.0,0.0,0.4780000000000001,171.0,7.0,within a day,67.0,100.0,0.0,4.15,1.0
323934382.0,VII San Giovanni/Cinecittà,41.85757,12.56021,Entire home/apt,75.0,6.0,0.16,83.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
9912358.0,I Centro Storico,41.87817,12.47811,Entire home/apt,153.0,18.0,0.82,60.0,4.0,within an hour,100.0,97.0,1.0,4.94,0.0
262950148.0,I Centro Storico,41.8925,12.49081,Entire home/apt,170.0,13.0,0.77,166.0,4.0,a few days or more,29.0,80.0,0.0,4.77,0.0
8757681.0,I Centro Storico,41.89403,12.47669,Entire home/apt,328.0,2.0,0.05,0.0,4.0,within an hour,100.0,100.0,0.0,5.0,0.0
332627872.0,I Centro Storico,41.87314,12.48701,Private room,95.0,2.0,0.05,0.0,2.0,0.2,100.0,93.4,0.0,5.0,0.0
85789047.0,XIII Aurelia,41.89674,12.43984,Private room,50.0,0.0,0.31399999999999995,0.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
85789047.0,XIII Aurelia,41.89615,12.44039,Private room,169.0,1.0,0.29,284.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
74972375.0,VI Roma delle Torri,41.86232,12.60211,Private room,13.0,1.0,0.02,32.0,1.0,a few days or more,0.0,0.0,0.0,5.0,0.0
333996692.0,I Centro Storico,41.9004,12.49565,Entire home/apt,171.0,9.0,0.78,330.0,4.0,within an hour,100.0,99.0,0.0,4.67,1.0
108115545.0,XIII Aurelia,41.89951,12.44875,Entire home/apt,180.0,93.0,6.21,289.0,2.0,within an hour,100.0,100.0,0.0,4.81,1.0
332630798.0,IV Tiburtina,41.8964,12.53824,Entire home/apt,239.0,1.0,0.28,170.0,4.0,within a few hours,100.0,75.0,0.0,5.0,0.0
334233815.0,I Centro Storico,41.89998,12.4752,Entire home/apt,465.0,15.0,0.86,324.0,10.0,within an hour,100.0,100.0,0.0,4.67,1.0
332667535.0,I Centro Storico,41.908978,12.469958,Private room,139.0,92.0,2.12,195.0,2.0,within an hour,100.0,98.0,1.0,4.9,0.0
31928639.0,XV Cassia/Flaminia,42.087654,12.342852,Entire home/apt,65.0,9.0,0.34,161.0,3.0,within a day,100.0,93.0,0.0,4.67,0.0
13766340.0,I Centro Storico,41.88774,12.46763,Private room,156.0,112.0,2.58,320.0,2.0,within an hour,100.0,100.0,1.0,4.63,1.0
48168101.0,I Centro Storico,41.9056,12.45866,Private room,45.0,0.0,0.702,0.0,2.0,within a few hours,88.0,91.8,0.0,4.534000000000001,1.0
21076617.0,XIV Monte Mario,41.93087,12.3772,Entire home/apt,134.0,23.0,0.63,342.0,2.0,within an hour,100.0,100.0,1.0,4.96,0.0
292531297.0,I Centro Storico,41.90024,12.46973,Entire home/apt,124.0,72.0,2.99,264.0,3.0,within an hour,100.0,100.0,1.0,4.88,1.0
253054890.0,II Parioli/Nomentano,41.89416,12.51423,Shared room,12.0,0.0,0.78,0.0,1.0,0.4,100.0,92.0,0.0,4.518000000000001,1.0
333102376.0,I Centro Storico,41.89453,12.50664,Entire home/apt,150.0,71.0,1.63,326.0,2.0,within an hour,100.0,100.0,1.0,4.85,1.0
333102376.0,I Centro Storico,41.89453,12.50664,Entire home/apt,138.0,128.0,3.46,315.0,2.0,within an hour,100.0,100.0,1.0,4.88,1.0
23152582.0,I Centro Storico,41.89475,12.49406,Entire home/apt,172.0,24.0,0.55,83.0,2.0,within an hour,100.0,99.0,0.0,4.38,1.0
5874957.0,I Centro Storico,41.89901,12.46877,Entire home/apt,77.0,115.0,2.69,93.0,2.0,within an hour,100.0,100.0,1.0,4.82,0.0
333102376.0,I Centro Storico,41.8946,12.50658,Private room,85.0,50.0,1.35,293.0,2.0,within an hour,100.0,100.0,1.0,4.9,1.0
13766340.0,I Centro Storico,41.88815,12.46899,Private room,148.0,137.0,3.16,311.0,2.0,within an hour,100.0,100.0,1.0,4.75,1.0
334284523.0,XIII Aurelia,41.90139,12.44164,Entire home/apt,70.0,2.0,0.05,0.0,6.0,within an hour,100.0,0.0,0.0,5.0,0.0
43806818.0,V Prenestino/Centocelle,41.89077,12.55223,Entire home/apt,119.0,1.0,1.0,0.0,7.0,within an hour,100.0,100.0,0.0,4.0,1.0
1107433.0,I Centro Storico,41.89807,12.50241,Entire home/apt,410.0,0.0,0.6519999999999999,0.0,4.0,within an hour,100.0,99.0,0.0,4.768000000000001,1.0
11334242.0,XIII Aurelia,41.89594,12.44347,Private room,158.0,3.0,0.27,66.0,2.0,within an hour,67.0,96.0,0.0,3.33,1.0
336255717.0,IX Eur,41.8164,12.4454,Private room,115.0,0.0,2.448,0.0,3.0,within an hour,100.0,99.2,0.0,4.9,0.0
85789047.0,XIII Aurelia,41.89805,12.44119,Private room,179.0,1.0,0.49,287.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
85789047.0,XIII Aurelia,41.89794,12.44019,Private room,50.0,1.0,0.06,0.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
305063803.0,VII San Giovanni/Cinecittà,41.83905,12.58871,Entire home/apt,105.0,3.0,0.08,0.0,4.0,within an hour,100.0,100.0,0.0,5.0,1.0
334435127.0,XV Cassia/Flaminia,42.02102,12.38302,Entire home/apt,152.0,27.0,1.0,344.0,6.0,within an hour,100.0,100.0,1.0,4.81,0.0
305063803.0,VII San Giovanni/Cinecittà,41.83756,12.58806,Entire home/apt,110.0,0.0,0.834,4.0,4.0,within an hour,100.0,100.0,0.0,5.0,1.0
11334242.0,XIII Aurelia,41.89594,12.44347,Private room,141.0,4.0,0.16,56.0,2.0,within an hour,67.0,96.0,0.0,4.5,1.0
334460335.0,I Centro Storico,41.90318,12.45822,Entire home/apt,273.0,159.0,4.0,320.0,6.0,within an hour,100.0,100.0,0.0,4.82,1.0
63336333.0,I Centro Storico,41.8907,12.47144,Entire home/apt,163.0,7.0,0.27,308.0,4.0,within an hour,100.0,100.0,0.0,4.71,1.0
333121895.0,IX Eur,41.77013,12.55596,Entire home/apt,113.0,60.0,1.42,341.0,7.0,within an hour,100.0,100.0,0.0,4.87,1.0
2378242.0,II Parioli/Nomentano,41.89616,12.5152,Entire home/apt,91.0,113.0,2.63,292.0,2.0,within an hour,100.0,100.0,0.0,4.53,1.0
333121895.0,IX Eur,41.77152,12.55477,Entire home/apt,82.0,37.0,0.86,337.0,5.0,within an hour,100.0,100.0,0.0,4.81,1.0
21277598.0,I Centro Storico,41.90162,12.46964,Entire home/apt,538.0,25.0,1.14,161.0,4.0,within an hour,100.0,98.0,1.0,4.84,1.0
333121895.0,IX Eur,41.77185,12.55675,Entire home/apt,114.0,38.0,0.89,341.0,6.0,within an hour,100.0,100.0,0.0,4.66,1.0
333121895.0,IX Eur,41.77059,12.55677,Entire home/apt,92.0,38.0,0.88,344.0,7.0,within an hour,100.0,100.0,0.0,4.63,1.0
154193662.0,I Centro Storico,41.90974,12.45689,Entire home/apt,326.0,16.0,0.63,253.0,10.0,within a few hours,100.0,94.0,0.0,4.81,0.0
333121895.0,IX Eur,41.76993,12.55488,Entire home/apt,71.0,27.0,0.69,341.0,5.0,within an hour,100.0,100.0,0.0,4.59,1.0
333121895.0,IX Eur,41.77198,12.55492,Entire home/apt,4135.0,0.0,0.9480000000000001,349.0,16.0,within an hour,100.0,100.0,0.0,4.712,1.0
134205077.0,III Monte Sacro,41.94848,12.53266,Entire home/apt,76.0,37.0,2.02,233.0,4.0,within an hour,100.0,97.0,0.0,4.78,0.0
2435691.0,I Centro Storico,41.89078,12.47066,Entire home/apt,399.0,63.0,1.48,41.0,5.0,within an hour,100.0,100.0,0.0,4.81,0.0
334549796.0,I Centro Storico,41.89829,12.46606,Private room,199.0,0.0,3.8599999999999994,0.0,2.0,within an hour,100.0,100.0,0.0,4.8100000000000005,0.0
35955700.0,II Parioli/Nomentano,41.89923,12.51356,Entire home/apt,70.0,85.0,2.3,196.0,2.0,within an hour,100.0,98.0,0.0,4.69,0.0
186471961.0,I Centro Storico,41.91037,12.45833,Entire home/apt,274.0,7.0,0.27,252.0,10.0,within a few hours,100.0,100.0,0.0,5.0,0.0
157300534.0,II Parioli/Nomentano,41.91181564331055,12.514867782592772,Entire home/apt,45.0,9.0,0.24,133.0,2.0,within a few hours,100.0,100.0,1.0,4.89,1.0
55763283.0,I Centro Storico,41.8836981,12.4693049,Entire home/apt,364.0,37.0,3.02,270.0,6.0,within an hour,100.0,100.0,1.0,4.95,0.0
334689431.0,I Centro Storico,41.88806,12.47245,Entire home/apt,50.0,75.0,2.05,59.0,2.0,a few days or more,0.0,89.0,0.0,4.89,0.0
10865760.0,I Centro Storico,41.88831,12.46933,Entire home/apt,114.0,87.0,3.45,248.0,2.0,within an hour,91.0,100.0,0.0,4.56,1.0
256176714.0,II Parioli/Nomentano,41.91147,12.49867,Private room,183.0,22.0,0.58,30.0,3.0,within an hour,96.0,97.0,1.0,4.64,1.0
74437771.0,XIV Monte Mario,41.91632,12.44882,Entire home/apt,89.0,96.0,4.12,162.0,2.0,within an hour,100.0,100.0,1.0,4.75,0.0
23510804.0,I Centro Storico,41.89552,12.5015,Entire home/apt,948.0,1.0,0.05,248.0,10.0,0.2,100.0,98.0,0.0,5.0,1.0
33417216.0,I Centro Storico,41.9056,12.4458,Entire home/apt,195.0,1.0,0.04,334.0,4.0,a few days or more,10.0,0.0,0.0,4.0,0.0
174688578.0,II Parioli/Nomentano,41.91711,12.49946,Entire home/apt,46.0,0.0,2.3,0.0,3.0,0.6,80.0,78.8,0.0,4.806,0.0
336923459.0,XIII Aurelia,41.89975,12.44283,Private room,55.0,61.0,2.32,252.0,2.0,within an hour,100.0,100.0,0.0,4.51,1.0
334233815.0,I Centro Storico,41.89996,12.47532,Entire home/apt,222.0,12.0,0.55,333.0,3.0,within an hour,100.0,100.0,0.0,4.58,1.0
2406486.0,II Parioli/Nomentano,41.92249,12.50573,Entire home/apt,186.0,8.0,0.5,77.0,4.0,within a day,100.0,67.0,0.0,4.75,0.0
14975088.0,IV Tiburtina,41.9077,12.53721,Entire home/apt,110.0,14.0,0.6,148.0,4.0,within an hour,100.0,99.0,0.0,4.21,1.0
336790110.0,XIII Aurelia,41.89687,12.45569,Entire home/apt,155.0,0.0,1.4220000000000002,9.0,4.0,within an hour,100.0,100.0,0.0,4.74,0.0
489499413.0,XIII Aurelia,41.89441,12.41688,Entire home/apt,110.0,11.0,0.3,324.0,4.0,within an hour,100.0,100.0,0.0,4.73,1.0
44336749.0,XIII Aurelia,41.89902,12.45004,Entire home/apt,65.0,0.0,0.45999999999999996,0.0,6.0,within an hour,100.0,100.0,0.0,4.851999999999999,0.0
335368193.0,IV Tiburtina,41.90915,12.54414,Private room,55.0,22.0,0.54,150.0,2.0,within a few hours,89.0,33.0,0.0,4.77,0.0
335007627.0,VIII Appia Antica,41.86163,12.47987,Entire home/apt,223.0,18.0,0.42,336.0,5.0,within an hour,80.0,100.0,0.0,4.83,1.0
23510804.0,I Centro Storico,41.89596,12.50238,Private room,246.0,3.0,0.07,266.0,2.0,0.2,100.0,98.0,0.0,5.0,1.0
28792131.0,I Centro Storico,41.909191,12.495883,Entire home/apt,132.0,192.0,4.43,184.0,4.0,within an hour,100.0,100.0,1.0,4.83,1.0
337059333.0,XIII Aurelia,41.89511,12.4341,Private room,55.0,8.0,0.62,75.0,2.0,within an hour,100.0,100.0,0.0,4.75,1.0
23532561.0,II Parioli/Nomentano,41.91168,12.47533,Entire home/apt,760.0,0.0,0.11000000000000001,0.0,4.0,within an hour,100.0,99.0,0.0,4.326,1.0
313005172.0,I Centro Storico,41.90295,12.48032,Private room,110.0,0.0,1.3159999999999998,0.0,3.0,a few days or more,0.0,82.0,0.0,4.798,1.0
335368193.0,IV Tiburtina,41.90915,12.54414,Private room,55.0,5.0,0.12,156.0,2.0,within a few hours,89.0,33.0,0.0,5.0,0.0
15883314.0,XII Monte Verde,41.8819,12.45471,Entire home/apt,1000.0,38.0,2.57,170.0,4.0,within an hour,100.0,100.0,0.0,4.84,1.0
67406087.0,I Centro Storico,41.89595,12.47422,Entire home/apt,320.0,19.0,0.51,102.0,7.0,within an hour,100.0,99.0,0.0,4.68,1.0
23510804.0,I Centro Storico,41.89583,12.50239,Private room,274.0,3.0,0.07,266.0,3.0,0.2,100.0,98.0,0.0,5.0,1.0
36960867.0,II Parioli/Nomentano,41.92873,12.46281,Entire home/apt,129.0,13.0,0.41,5.0,5.0,within an hour,100.0,71.0,0.0,4.85,0.0
326168865.0,I Centro Storico,41.89802,12.47558,Entire home/apt,110.0,0.0,0.502,116.0,2.0,within an hour,100.0,98.0,1.0,4.9,0.0
335007627.0,VIII Appia Antica,41.86176,12.47979,Entire home/apt,257.0,9.0,0.21,337.0,2.0,within an hour,80.0,100.0,0.0,5.0,1.0
23510804.0,I Centro Storico,41.89727,12.50047,Private room,336.0,5.0,0.12,266.0,4.0,0.2,100.0,98.0,0.0,4.8,1.0
29042430.0,I Centro Storico,41.89553,12.47274,Entire home/apt,340.0,60.0,3.22,102.0,7.0,within an hour,98.0,98.0,0.0,4.58,1.0
335339910.0,I Centro Storico,41.90968,12.4486,Entire home/apt,185.0,117.0,2.72,339.0,4.0,within an hour,100.0,100.0,1.0,4.85,1.0
13805574.0,I Centro Storico,41.89541,12.47323,Entire home/apt,120.0,88.0,2.35,296.0,4.0,within a few hours,100.0,80.0,1.0,4.77,0.0
201572528.0,I Centro Storico,41.89586,12.47163,Entire home/apt,99.0,13.0,0.57,155.0,1.0,within a few hours,100.0,93.0,0.0,4.15,0.0
36821067.0,I Centro Storico,41.90696,12.46386,Entire home/apt,185.0,68.0,2.48,314.0,4.0,within an hour,100.0,100.0,1.0,4.96,1.0
337059333.0,XIII Aurelia,41.89335,12.43277,Private room,59.0,49.0,1.77,130.0,2.0,within an hour,100.0,100.0,0.0,4.88,1.0
335368193.0,IV Tiburtina,41.90915,12.54414,Private room,55.0,11.0,0.25,154.0,2.0,within a few hours,89.0,33.0,0.0,4.64,0.0
3827327.0,XIV Monte Mario,41.91799,12.44182,Private room,70.0,7.0,1.49,297.0,1.0,within a day,70.0,64.0,1.0,4.86,0.0
193680684.0,I Centro Storico,41.90863,12.49904,Entire home/apt,320.0,169.0,3.97,274.0,4.0,within an hour,100.0,100.0,0.0,4.83,1.0
10654141.0,I Centro Storico,41.89612,12.49797,Entire home/apt,169.0,5.0,0.14,53.0,4.0,within an hour,100.0,100.0,1.0,4.8,1.0
195908399.0,VII San Giovanni/Cinecittà,41.8678,12.53317,Entire home/apt,123.0,18.0,0.51,160.0,4.0,within an hour,100.0,100.0,0.0,4.89,1.0
47414966.0,I Centro Storico,41.90225,12.48485,Entire home/apt,353.0,46.0,1.3,316.0,5.0,within an hour,100.0,82.0,1.0,4.91,0.0
7473669.0,I Centro Storico,41.90022,12.46576,Entire home/apt,336.0,31.0,0.87,204.0,5.0,within an hour,100.0,100.0,1.0,4.87,1.0
31348019.0,XII Monte Verde,41.869816,12.444676,Entire home/apt,128.0,41.0,1.54,162.0,4.0,within an hour,100.0,98.0,1.0,4.9,0.0
337656055.0,VII San Giovanni/Cinecittà,41.87668,12.50656,Entire home/apt,160.0,3.0,0.16,333.0,4.0,within a few hours,100.0,100.0,0.0,5.0,1.0
24681696.0,I Centro Storico,41.89679,12.50155,Entire home/apt,80.0,165.0,5.75,157.0,4.0,within an hour,100.0,100.0,1.0,4.97,0.0
31348019.0,XII Monte Verde,41.871403,12.455939,Entire home/apt,155.0,45.0,1.88,169.0,5.0,within an hour,100.0,98.0,1.0,4.93,0.0
201996621.0,I Centro Storico,41.90604,12.46813,Private room,120.0,2.0,0.13,319.0,2.0,within an hour,100.0,13.0,0.0,5.0,0.0
23532561.0,I Centro Storico,41.898,12.50386,Entire home/apt,930.0,8.0,0.28,0.0,6.0,within an hour,100.0,99.0,0.0,4.13,1.0
34820790.0,VII San Giovanni/Cinecittà,41.88271,12.50219,Entire home/apt,64.0,32.0,2.39,259.0,2.0,within a few hours,100.0,87.0,1.0,4.75,0.0
301513558.0,XII Monte Verde,41.87732,12.42669,Entire home/apt,89.0,25.0,0.97,207.0,3.0,within an hour,100.0,94.0,0.0,4.64,0.0
3822218.0,I Centro Storico,41.91164,12.45619,Entire home/apt,850.0,0.0,0.6239999999999999,0.0,10.0,within an hour,67.0,100.0,0.0,4.604,1.0
327077467.0,XIV Monte Mario,41.9143,12.41924,Private room,28.0,0.0,1.228,0.0,2.0,within an hour,100.0,97.2,0.0,4.708,1.0
333091967.0,XIV Monte Mario,41.91585,12.44374,Private room,126.0,0.0,1.1960000000000002,0.0,2.0,within an hour,100.0,100.0,0.0,4.01,1.0
337424942.0,I Centro Storico,41.90608,12.49974,Entire home/apt,132.0,116.0,3.23,124.0,4.0,within an hour,100.0,97.0,1.0,4.88,0.0
23532561.0,I Centro Storico,41.89707,12.49049,Entire home/apt,737.0,0.0,0.1,0.0,3.0,within an hour,100.0,99.0,0.0,4.62,1.0
54471100.0,I Centro Storico,41.90411,12.48611,Entire home/apt,236.0,182.0,4.25,96.0,4.0,within an hour,100.0,100.0,1.0,4.89,1.0
335546829.0,I Centro Storico,41.88956,12.50885,Private room,60.0,0.0,0.6119999999999999,0.0,2.0,0.6,93.4,62.8,0.0,4.848000000000001,0.0
302109096.0,I Centro Storico,41.89539,12.47269,Entire home/apt,329.0,71.0,1.65,128.0,4.0,within an hour,100.0,100.0,1.0,4.9,1.0
176214783.0,I Centro Storico,41.89726,12.47854,Entire home/apt,130.0,92.0,3.67,39.0,5.0,within an hour,100.0,100.0,0.0,4.92,0.0
25935752.0,I Centro Storico,41.89249,12.49912,Entire home/apt,360.0,97.0,2.24,130.0,6.0,within an hour,100.0,100.0,0.0,4.74,1.0
23446740.0,I Centro Storico,41.89579,12.47583,Entire home/apt,239.0,34.0,1.62,195.0,4.0,within an hour,100.0,100.0,0.0,4.53,1.0
256805966.0,II Parioli/Nomentano,41.91361,12.47374,Entire home/apt,120.0,37.0,0.9,124.0,2.0,within an hour,100.0,84.0,0.0,4.57,0.0
23446740.0,VII San Giovanni/Cinecittà,41.88465,12.51116,Entire home/apt,109.0,68.0,1.86,129.0,2.0,within an hour,100.0,100.0,0.0,4.57,1.0
322769266.0,I Centro Storico,41.88899,12.47191,Entire home/apt,225.0,17.0,4.11,126.0,4.0,within an hour,100.0,98.0,1.0,5.0,0.0
256805966.0,II Parioli/Nomentano,41.91383,12.47305,Entire home/apt,120.0,14.0,0.37,94.0,2.0,within an hour,100.0,84.0,0.0,4.5,0.0
24681696.0,I Centro Storico,41.89716,12.50164,Entire home/apt,80.0,157.0,5.52,147.0,5.0,within an hour,100.0,100.0,1.0,4.9,0.0
180437959.0,I Centro Storico,41.8880726,12.4743106,Entire home/apt,206.0,18.0,3.44,69.0,4.0,within an hour,100.0,100.0,0.0,4.78,0.0
28577562.0,IX Eur,41.75133,12.4381,Private room,60.0,0.0,0.744,14.0,2.0,within a day,100.0,83.0,0.0,4.622,0.0
333102376.0,I Centro Storico,41.89461,12.50421,Entire home/apt,196.0,103.0,2.4,323.0,3.0,within an hour,100.0,100.0,1.0,4.92,1.0
144163933.0,XII Monte Verde,41.88282,12.46887,Private room,80.0,22.0,2.01,229.0,1.0,within an hour,100.0,92.0,1.0,5.0,0.0
43240163.0,I Centro Storico,41.90642,12.48018,Entire home/apt,290.0,68.0,4.13,317.0,4.0,within an hour,100.0,97.0,1.0,4.96,1.0
3123792.0,I Centro Storico,41.91444,12.45584,Entire home/apt,309.0,44.0,1.22,277.0,6.0,0.4,85.0,100.0,0.0,4.77,1.0
338098288.0,VII San Giovanni/Cinecittà,41.86156,12.55348,Entire home/apt,65.0,0.0,1.0859999999999999,0.0,6.0,within an hour,98.0,59.6,0.0,4.617999999999999,1.0
316731877.0,I Centro Storico,41.90478,12.46211,Entire home/apt,116.0,103.0,2.77,313.0,2.0,within an hour,100.0,100.0,1.0,4.84,1.0
111931504.0,V Prenestino/Centocelle,41.88854,12.52416,Entire home/apt,93.0,34.0,2.02,137.0,2.0,within an hour,100.0,100.0,1.0,4.82,0.0
122992528.0,I Centro Storico,41.89058,12.50098,Entire home/apt,184.0,116.0,2.72,296.0,4.0,within an hour,99.0,100.0,1.0,4.72,1.0
335546829.0,I Centro Storico,41.88977,12.50949,Private room,60.0,0.0,0.6119999999999999,0.0,3.0,0.6,93.4,62.8,0.0,4.848000000000001,0.0
27820804.0,I Centro Storico,41.89214,12.50516,Private room,50.0,23.0,0.61,0.0,2.0,within an hour,100.0,97.0,0.0,4.39,0.0
23532561.0,I Centro Storico,41.89547,12.49907,Entire home/apt,744.0,15.0,0.59,0.0,5.0,within an hour,100.0,99.0,0.0,4.13,1.0
24059565.0,I Centro Storico,41.8883,12.48374,Entire home/apt,144.0,27.0,1.84,54.0,4.0,within an hour,100.0,100.0,1.0,4.74,0.0
93146743.0,I Centro Storico,41.91282,12.45159,Entire home/apt,90.0,95.0,2.21,312.0,3.0,within an hour,100.0,100.0,1.0,4.77,1.0
238421138.0,I Centro Storico,41.89829,12.4953,Entire home/apt,200.0,35.0,1.34,298.0,3.0,within an hour,100.0,100.0,0.0,4.69,0.0
335379858.0,XII Monte Verde,41.88168,12.41623,Entire home/apt,100.0,54.0,1.38,307.0,6.0,within an hour,100.0,100.0,1.0,4.83,1.0
335546829.0,I Centro Storico,41.88977,12.50943,Private room,70.0,0.0,0.6119999999999999,0.0,4.0,0.6,93.4,62.8,0.0,4.848000000000001,0.0
5127882.0,II Parioli/Nomentano,41.89587,12.51378,Entire home/apt,130.0,92.0,5.2,123.0,4.0,within an hour,100.0,100.0,1.0,4.87,1.0
5829597.0,I Centro Storico,41.90106,12.47264,Entire home/apt,100.0,90.0,2.54,239.0,4.0,within an hour,100.0,100.0,0.0,4.43,1.0
291593720.0,IX Eur,41.79771,12.44467,Entire home/apt,1050.0,0.0,0.5000000000000001,363.0,8.0,a few days or more,0.0,70.0,0.0,4.25,0.0
58590154.0,V Prenestino/Centocelle,41.89508,12.56052,Private room,34.0,21.0,0.49,124.0,2.0,within a few hours,100.0,96.0,1.0,4.9,0.0
182598154.0,I Centro Storico,41.89112838368604,12.465981985455214,Entire home/apt,166.0,34.0,5.05,129.0,2.0,within an hour,100.0,99.0,1.0,5.0,0.0
284214933.0,I Centro Storico,41.90732,12.44639,Entire home/apt,201.0,30.0,1.61,299.0,8.0,within an hour,100.0,100.0,0.0,4.8,1.0
339331904.0,I Centro Storico,41.89676,12.50361,Private room,132.0,12.0,0.53,0.0,2.0,within an hour,100.0,100.0,0.0,4.33,0.0
338284587.0,XII Monte Verde,41.87035369873047,12.419604301452637,Entire home/apt,58.0,35.0,0.88,131.0,2.0,within an hour,90.0,98.0,0.0,4.63,0.0
102179755.0,I Centro Storico,41.88833,12.47547,Entire home/apt,60.0,6.0,0.14,1.0,5.0,within an hour,100.0,0.0,0.0,4.83,0.0
116272650.0,I Centro Storico,41.90405,12.45937,Entire home/apt,206.0,53.0,2.11,336.0,6.0,within an hour,100.0,100.0,0.0,4.72,1.0
339331904.0,I Centro Storico,41.89739,12.50286,Private room,134.0,1.0,0.1,0.0,2.0,within an hour,100.0,100.0,0.0,4.0,0.0
182345256.0,I Centro Storico,41.90658,12.44502,Entire home/apt,105.0,55.0,1.42,248.0,4.0,within an hour,100.0,100.0,0.0,4.8,0.0
339331904.0,I Centro Storico,41.89571,12.50283,Private room,132.0,5.0,0.21,0.0,2.0,within an hour,100.0,100.0,0.0,3.6,0.0
23532561.0,I Centro Storico,41.89645,12.50235,Entire home/apt,334.0,98.0,2.6,35.0,10.0,within an hour,100.0,99.0,0.0,4.21,1.0
338465032.0,I Centro Storico,41.894962,12.491132,Entire home/apt,244.0,47.0,2.92,305.0,4.0,within an hour,100.0,100.0,0.0,4.64,1.0
339331904.0,I Centro Storico,41.89676,12.50361,Private room,118.0,25.0,0.98,0.0,2.0,within an hour,100.0,100.0,0.0,4.4,0.0
115777793.0,II Parioli/Nomentano,41.92159,12.49594,Entire home/apt,301.0,1.0,0.07,306.0,4.0,within an hour,95.0,99.0,0.0,5.0,1.0
23532561.0,I Centro Storico,41.90041,12.47534,Entire home/apt,930.0,3.0,0.08,0.0,3.0,within an hour,100.0,99.0,0.0,4.67,1.0
338470185.0,I Centro Storico,41.90603,12.46159,Private room,77.0,18.0,0.88,251.0,2.0,within an hour,100.0,100.0,1.0,4.94,0.0
110677927.0,I Centro Storico,41.89388666395519,12.476709423510885,Entire home/apt,119.0,24.0,1.37,273.0,2.0,within an hour,100.0,91.0,1.0,4.88,0.0
